0.0	1.7348390029322884E-8	3.991432198249028E-8	-9.561891456450481E-8	-7.38639230676104E-7	-2.1401409651048706E-6	-4.193007142787281E-6	-6.605178821636935E-6	-9.237362945176724E-6	-1.1949455834582945E-5	-1.3970169056288171E-5	-1.364422613879087E-5	-9.018387929953372E-6	1.2248108507751587E-6	1.7271584898077323E-5	3.8482475650031774E-5	6.419469893500083E-5	9.429874704410634E-5	1.2913578735059857E-4	1.6892425602694456E-4	2.1320660911398214E-4	2.608233267550515E-4	3.10489251943929E-4	3.614636026659273E-4	4.138255179547195E-4	4.681790912298182E-4	5.251035718753505E-4	5.848960310906927E-4	6.476271097363232E-4	7.13106940882435E-4	7.806770580359943E-4	8.492174309567839E-4	9.175189532512858E-4	9.845098916649803E-4	0.001048877953377269	0.0011085154469775444	0.0011607131300925644	0.0012032869879774009	0.0012358800056456803	0.0012604994177642151	0.001280675189005458	0.0012996218057233935	0.0013189865689461975	0.001339172572497195	0.00136037844863086	0.0013831550896893524	0.0014081654968511955	0.0014354552902474315	0.0014639281932230445	0.0014915180535399655	0.0015157437873396702	0.0015341958591853567	0.0015451397305310155	0.0015484097584228663	0.0015459683328118978	0.0015415124369219278	0.0015392207288299614	0.001542361237922267	0.001552948119537635	0.0015727631213376227	0.0016045297701445871	0.0016518880735502922	0.001717786831815958	0.0018021337647793928	0.0019004034328398466	0.0020043456305283923	0.0021043925809061657	0.002192340467274465	0.002262741543998042	0.0023124936599811336	0.0023397509878457703	0.00234362650211543	0.0023251148715096818	0.00228841860763463	0.0022412726801357944	0.0021934776796728255	0.0021544256201580145	0.0021309715362289377	0.0021261352367018967	0.0021390272751560216	0.0021663142816587123	0.0022040757872398035	0.0022486033430504037	0.002296189701680655	0.0023423002951717307	0.002380437239314271	0.0024022580245506237	0.0024000204642058505	0.002369760392274051	0.002312751250468962	0.0022343101781948653	0.002140942539844033	0.0020380299196391676	0.0019298967432145966	0.0018219072699730647	0.0017221230308346782	0.0016404288922417611	0.001585284533030885	0.0015599564184042673	0.0015607259513504114	0.0015789126568487156	0.001605607092221374	0.0016352570180563411	0.0016658088757317243	0.0016967256167607853	0.001727030263032791	0.0017544277999683934	0.0017756881777836638	0.0017879283635966014	0.0017900841556662084	0.0017835789179476305	0.001771342530227247	0.0017553054321960324	0.0017340540410180148	0.001703110305955225	0.0016582470677285416	0.001598979958383236	0.0015293298695928084	0.0014557160513604815	0.0013836862531991009	0.0013156951305737887	0.0012517646614102315	0.0011924381557321963	0.0011410051571119268	0.001102966152696443	0.0010829357223546084	0.0010803932163099999	0.0010874575484132534	0.001091682926933502	0.00108223037593818	0.0010544320955085174	0.0010101500865687505	9.549560340427213E-4	8.944099259961342E-4	8.318858044338149E-4	7.691597741789206E-4	7.083913591787737E-4	6.536499813826616E-4	6.114869356296436E-4	5.897950293036729E-4	5.945292881561579E-4	6.267525324964629E-4	6.831155898924479E-4	7.594033302116912E-4	8.539894569695234E-4	9.68598304813766E-4	0.0011057054684563688	0.0012641037451860521	0.0014363066615276727	0.0016106632845286452	0.0017769225349136592	0.001931170566706656	0.002076493183614065	0.002218398405696992	0.002358416852552413	0.002491442188891368	0.0026084504093362537	0.00270119144121376	0.0027658195577499513	0.0028044207988351362	0.002823002228030807	0.00282679078797695	0.0028178889324533257	0.002798146489230016	0.0027738460465624062	0.002757844294107236	0.0027679530853594154	0.0028214985706767255	0.002927465230014328	0.003080802872484123	0.003262977708298268	0.003448601455115369	0.003614605952050933	0.0037464773123915066	0.0038370647380147915	0.003880081174103433	0.0038662469893211205	0.003786328028233343	0.003637251795992242	0.0034263351321779704	0.0031724218549220307	0.002903820544216051	0.0026531662989383448	0.0024511501263572546	0.002321424629500954	0.002278059363204887	0.002325889732626278	0.002461208152659492	0.002669569830689315	0.0029226465451067537	0.0031793998130408793	0.0033937642649598467	0.003526677582001775	0.003557671815082764	0.0034899199404514886	0.003345539871458573	0.003155138432674982	0.0029485244783710634	0.002750201522017111	0.0025806975216148688	0.0024622261735871113	0.0024221176357572694	0.0024881870945733424	0.0026788193909157805	0.002994808941834828	0.003416191272168378	0.003904567177921098	0.004410690444982038	0.004883838593501655	0.005278505792574671	0.005557967670279809	0.005696751740969002	0.005683632300608401	0.005526239004646739	0.005255186648642742	0.004921454127741335	0.00458401928330579	0.004293819658693517	0.004083061852807545	0.003963753608485487	0.003933920304461126	0.003986427576675429	0.004113457015946501	0.004303335764196111	0.0045333989077961856	0.004765678878580039	0.004950867405013111	0.005041645001432159	0.005009142473800263	0.004852400605321985	0.004596351821950734	0.004281780887741154	0.00395306770741433	0.0036491872096188756	0.0034013393198598306	0.0032346723907349436	0.003167979582060104	0.003209520744502384	0.003352333648786284	0.0035724118333789775	0.003831792824534847	0.004087065398601409	0.004299578244413942	0.004441575864242359	0.00449721410327336	0.004461232057965395	0.004336575772815089	0.004132853501315991	0.003868152333011211	0.003571428307258681	0.0032800868055319443	0.0030323031703410447	0.0028570956124641376	0.002765122609750166	0.0027442653226578536	0.0027635126387963787	0.0027843271734594418	0.0027745993707998405	0.002718303525326359	0.0026155775753134505	0.002474975519492092	0.002305452086083372	0.0021131432258193724	0.0019026026719481178	0.0016812753875963156	0.0014655416010054317	0.001282958334015424	0.0011658513185707228	0.0011386763501545262	0.0012065077714725353	0.00135094389628468	0.001535835666628367	0.0017186458363329649	0.0018589355975683508	0.0019213654542514953	0.0018782453033541098	0.0017148426776091587	0.0014363805627321407	0.0010748944073689553	6.913554478512179E-4	3.6607792287384145E-4	1.7666652563991193E-4	1.7327335259450196E-4	3.64013168334301E-4	7.171562427344253E-4	0.0011778036663148324	0.001689085799044445	0.0022051515634530336	0.0026901418912014968	0.0031086222093915463	0.0034175187412559633	0.003567202023782927	0.0035140707356698126	0.0032384171297418812	0.002755653147321879	0.0021138880465721285	0.001380635836724905	6.270898038643629E-4	-8.170707830174517E-5	-6.886348977116218E-4	-0.0011447263795829241	-0.001415513921574394	-0.0014932461886675282	-0.0014080633328073784	-0.0012303369997946525	-0.0010582976561624578	-9.917640887535733E-4	-0.0011032380880244789	-0.0014209354770246445	-0.0019305424481214227	-0.0025915814033656026	-0.0033567244565868336	-0.004181203653653954	-0.00501841064038052	-0.005811031314575707	-0.006489769414919226	-0.006983355900354816	-0.007236512208587689	-0.007228424419748012	-0.006980648095347081	-0.006548428109729746	-0.00600233264399128	-0.005412186268349358	-0.00483949723943205	-0.0043379589060738	-0.003956355507811315	-0.0037348547151513593	-0.003691514251182086	-0.0038073533589460078	-0.004021874439832251	-0.004245025960458445	-0.004382792989345501	-0.004364892485543932	-0.004159953315634923	-0.003771331653219233	-0.0032202875634615574	-0.0025313914476295762	-0.0017310167797125998	-8.571379525891822E-4	3.1670946766081576E-5	8.600720507416636E-4	0.001554797250816769	0.0020688047364738516	0.0023967272063170767	0.002573335879695529	0.0026569624965934384	0.0027080228336663357	0.0027747253317668146	0.002891644879347035	0.0030867271539183933	0.0033867561863177714	0.0038130366203822197	0.004366769125842477	0.005014236409397539	0.005685537582507594	0.006291284456137073	0.006749229308224473	0.007007418484678605	0.007052332157205966	0.006899094628673208	0.006573649516682842	0.00610220957128711	0.005514568711436952	0.004855172256182573	0.00418993200509991	0.00359855683820596	0.0031518435954618657	0.002886513901409865	0.00279362818152409	0.002826131972837711	0.0029186585536237785	0.0030079598606029745	0.0030443700467228285	0.002991975403567499	0.0028244618350495685	0.0025256806101977254	0.0020966458197658982	0.001563998669833338	9.831358958897782E-4	4.298618738629845E-4	-1.956391995086565E-5	-3.114723898376138E-4	-4.3001916069519886E-4	-3.9756680017137986E-4	-2.598571262178023E-4	-6.487434901359285E-5	1.5042651097803007E-4	3.5784552901010636E-4	5.253812652415099E-4	6.077097606810614E-4	5.507133643155401E-4	3.1015203914679405E-4	-1.2688569980843795E-4	-7.315666144038494E-4	-0.0014394757665432993	-0.002167836931145271	-0.0028332831070341114	-0.003363318559665555	-0.0037021066843476924	-0.0038150885426664893	-0.00369433512681028	-0.003362150113507662	-0.0028703748822565033	-0.0022950428893414314	-0.0017254560024876266	-0.0012461544640692342	-9.147991519027785E-4	-7.458909263389603E-4	-7.1060324289984E-4	-7.537609627734536E-4	-8.178236808846094E-4	-8.593061609553742E-4	-8.485150469388685E-4	-7.569055656652215E-4	-5.46927299044325E-4	-1.7593210807091014E-4	3.8606473902031433E-4	0.0011345395218113404	0.0020187327000338144	0.0029493984776951462	0.0038216043556785445	0.004539335821808067	0.005032058284253429	0.00526082834003668	0.005216764722286088	0.0049170510214855394	0.004402166867159109	0.003734051349838845	0.0029923450918388616	0.002265556155225947	0.0016351362701123398	0.00115505430526286	8.361121323836209E-4	6.456219734953722E-4	5.252816839587764E-4	4.174308230068031E-4	2.8212922612901384E-4	9.387168138502724E-5	-1.756140914636489E-4	-5.698149061891252E-4	-0.001141158179162315	-0.0019273194925890987	-0.0029245964195930944	-0.004076456526006246	-0.005286488222452599	-0.006448262289048299	-0.007474703509143348	-0.008314162105074208	-0.00895090962904428	-0.00939645957567021	-0.009681483806478744	-0.00985292905425601	-0.009973183101668824	-0.010116118560640232	-0.01035698470733952	-0.010755923171862664	-0.011338748588000352	-0.012083329171195546	-0.012921469520124008	-0.01375921468192949	-0.014505552979093634	-0.015092545013548697	-0.015476456634937418	-0.015624138210328478	-0.015500445538556307	-0.015072028772525925	-0.014328715071249097	-0.013307197052467456	-0.012098285810701657	-0.010830328117373318	-0.009636501814010342	-0.008622505808313061	-0.007848981120979205	-0.00733200042871013	-0.0070542527942595405	-0.006976506279983646	-0.007043432228226996	-0.007185251212436563	-0.007320877239958372	-0.0073671015723736615	-0.007255004083832989	-0.006950114215213698	-0.006466816764040311	-0.005866601792901342	-0.005238515178998039	-0.004671467467629944	-0.004232669620680169	-0.003962322640976113	-0.003883521363630631	-0.004014281894201728	-0.004367281674108454	-0.004935109093152421	-0.005672643128234477	-0.006492272740879041	-0.007280138970444411	-0.007927505815194583	-0.00836082802787938	-0.008555717806811587	-0.008531570350078616	-0.008335188641578683	-0.008025569780125443	-0.00766672101905494	-0.007326594907151261	-0.007075289434237806	-0.006976940121942935	-0.007075297762310655	-0.007379343604621169	-0.007857123959500873	-0.008441340726816318	-0.009044559368159549	-0.009579201918511492	-0.009975565348585517	-0.010190223339741322	-0.0102028106347465	-0.010009046767381267	-0.0096202731284767	-0.00907146105782936	-0.008429606031999087	-0.007790786283890298	-0.007259752667499782	-0.006919046783030634	-0.006804352196047639	-0.0068987376846486315	-0.007145307164770274	-0.007467353179520035	-0.0077841515122940635	-0.008017631051021984	-0.008093796145482812	-0.007946705951240305	-0.007529348295957083	-0.006828158183177554	-0.005873389816927555	-0.00473920520704932	-0.0035319983477096186	-0.0023700823328692026	-0.0013614959889462312	-5.875044046428402E-4	-9.608173275681402E-5	9.590680456912659E-5	-2.4366272724711497E-6	-3.5790342981791094E-4	-9.104808733414256E-4	-0.001572232140520424	-0.0022363810609691754	-0.0027989081554024697	-0.0031847880935338174	-0.003365879022582303	-0.0033617490308073704	-0.003225459163657007	-0.0030250446113878186	-0.0028311642466464938	-0.0027142362239720177	-0.0027460689558577206	-0.002996411336823801	-0.003519744963173062	-0.00433847822920716	-0.005432628798057868	-0.006741367885391043	-0.008176806563400802	-0.009645277484124666	-0.011066202040867808	-0.012381696048200153	-0.013558565820666115	-0.014586506865954925	-0.015474459299447766	-0.016247913284695308	-0.01694845923722609	-0.017631948222601588	-0.018360933647453316	-0.019190611363727107	-0.020151486097318348	-0.021236795447799585	-0.022403773219829774	-0.023589267266241932	-0.02472865793088588	-0.025765998736020073	-0.026653885753416828	-0.027350493320142152	-0.027820919164520744	-0.02804512091299729	-0.028029633847088835	-0.027815316193596968	-0.027472572027308795	-0.027083279279174897	-0.026718532588207163	-0.02642283355797799	-0.026208930341615706	-0.026061086387629058	-0.025942415682044615	-0.025803069431280405	-0.025587930916552922	-0.025243583636427785	-0.024725188897468043	-0.024004605100256027	-0.023079996198854626	-0.02198395248924387	-0.020784667897256155	-0.01957640246443762	-0.018461605615008994	-0.01753331167032588	-0.01686568548794309	-0.0165131332412025	-0.01651310959506885	-0.01688740708133487	-0.017637463518927338	-0.01873406575946781	-0.020111219612917185	-0.021674444311651206	-0.023321645480459178	-0.02496585190896332	-0.02655045356922408	-0.028052489470465104	-0.029476596598507654	-0.030848628758915926	-0.03221452346538268	-0.033639892917046436	-0.03520295794382963	-0.036979721024085796	-0.039025622465940886	-0.041359297749325924	-0.0439544235269813	-0.046743672387268585	-0.04963348380073445	-0.052523475480001955	-0.055323515551048544	-0.057963779090675564	-0.06039597061656994	-0.06258821878101142	-0.06452110964661584	-0.06619095397913187	-0.06761760391860518	-0.06884742829137612	-0.06994434744098281	-0.07097099645548605	-0.07197047307171744	-0.07295915075289756	-0.07393218535868441	-0.07487352355295451	-0.07576046347929016	-0.0765609499302466	-0.07723170649791479	-0.07772528934728443	-0.07800454684662872	-0.07805727981618615	-0.07790581687513687	-0.07760668577705795	-0.07723663658720306	-0.07687031072021587	-0.07656149585524065	-0.07633428283667651	-0.07618299213969748	-0.0760784663025647	-0.07597668871921363	-0.07582416003271353	-0.07555940491215303	-0.07511416792521461	-0.07441575979174544	-0.07339356263623666	-0.07199573270387297	-0.07021217026652388	-0.06808748978983523	-0.0657142530597352	-0.06321315121895178	-0.060712198405367374	-0.058331676931344376	-0.05617489548788593	-0.054320060619515956	-0.052809310078559345	-0.05163733472096664	-0.05074772616296582	-0.05004491694344503	-0.04942043582748084	-0.048780613731007956	-0.04806267009422184	-0.047237017609504744	-0.04630113662427146	-0.04526914642892366	-0.04416074584052218	-0.04299666068598136	-0.04180277410162207	-0.04061216275506034	-0.03945454572933455	-0.03833744407812225	-0.037232362627539664	-0.036078915122339635	-0.03480987264678371	-0.03337875671434162	-0.031767960425609164	-0.029982186417504542	-0.0280439591016074	-0.02599085306371162	-0.023870880404130972	-0.021744432259663257	-0.01969289095657952	-0.017817878081179822	-0.016221969385083503	-0.014979325804161796	-0.014110553520406934	-0.013573026852877233	-0.013271395951077911	-0.013081617834500042	-0.0128725378078756	-0.012513670742195556	-0.01187476467729017	-0.010834749373291572	-0.009311024412840707	-0.0072988152128791485	-0.004893510873035945	-0.0022747374428222947	3.439302072496728E-4	0.002774386165979522	0.004894806539565203	0.006658133989336067	0.008076128106096068	0.00919912325508905	0.010103466733450563	0.010886509935522126	0.011667405190010898	0.012588273758070244	0.013802644968914852	0.015445102853108695	0.017593134599343585	0.02023805150101935	0.023278751520697336	0.026545817393508777	0.029843604210109557	0.032980115384899145	0.035773375391669304	0.03805671750639512	0.03970174894898365	0.04065112542260429	0.04094685062075065	0.040741292744389104	0.040274189109071115	0.03981607150049794	0.03960682784541356	0.0398175275737221	0.040543015559432585	0.04181817462660099	0.043639564666216234	0.04597287286719282	0.048743753408114175	0.05182402638056804	0.05502793445400638	0.05813541138589704	0.060947028232410154	0.06334478075876838	0.06532379648876709	0.06698307596846884	0.06848612909258771	0.07001457187181734	0.07173864277805422	0.07380804592731369	0.07634585728831317	0.07943364537622047	0.08309065435297883	0.08725638097429005	0.09179031060047779	0.09649913661173083	0.10118344206460433	0.10568139544605179	0.10989127803867874	0.11376753888981439	0.11729694407068861	0.12047340853790132	0.1232949767801117	0.12578860859645039	0.1280376067474279	0.1301793544267905	0.13236549074055276	0.1347013806484405	0.1371923419248203	0.13972502618040192	0.1420949048603227	0.14406147986973053	0.14540128099477143	0.14593900041750604	0.14555366497890643	0.14417553140649772	0.14179457447583554	0.13847814522104196	0.13437545464453415	0.12969883531563467	0.12468820675784496	0.11956696486735499	0.11450562585845676	0.10961465270232737	0.1049627367332495	0.1005899150808546	0.09649768085009625	0.09262824381952903	0.0888530061314368	0.08498289893728776	0.08080457978045394	0.07613341583998522	0.07086637254447428	0.06501936412424815	0.05873130710140503	0.05222497504757752	0.0457446034016624	0.039505049885522184	0.03366828949984851	0.02834165070782008	0.023583413146348736	0.019401091962907284	0.015743788119167032	0.012506986936006992	0.00955770375095091	0.006766831224203756	0.004035954571108804	0.0013174248745331605	-0.0013761684227154049	-0.003983225200954701	-0.006419695369059543	-0.008596196686391534	-0.010412413328812318	-0.011742170567354734	-0.012433612313095114	-0.012344596998850314	-0.011406670563529345	-0.00967256310475821	-0.007312488510331425	-0.004576885678278011	-0.0017522527972785112	8.898527727260776E-4	0.0031403248995762675	0.004868911866231141	0.006011126680741381	0.006556021394805977	0.006549764008407292	0.006105061177339252	0.005400692909140885	0.004660087294830355	0.004107641477459537	0.003913832041161769	0.004149260839114571	0.004772168001346794	0.005662238304221193	0.0066783085952567735	0.007693501104501847	0.008587057585515314	0.009221668343815574	0.009449754590476681	0.009161519343004323	0.008346875377879755	0.007125675121984653	0.005722019511826812	0.004402519657694825	0.003417222879421241	0.0029607469017961865	0.00315181000999491	0.004030974495747101	0.005571983093800173	0.007691999946383247	0.010255520055788466	0.013079830920916496	0.01594642611158192	0.01862402102038011	0.020913486598768828	0.022702319093976214	0.02399222502749335	0.024883963553825623	0.0255368685809498	0.02612264849473378	0.026789429563108858	0.027655124713702347	0.0288243486320299	0.030389639608841026	0.03239480366130654	0.03478599096703742	0.0373922044887188	0.03995679798349092	0.0422083768503542	0.04393038294035988	0.044993761813476044	0.045355251472167527	0.045044814747060784	0.04415391031583688	0.04282407006234689	0.041233346209236445	0.03957822662626517	0.03805183623391076	0.036818645150064874	0.035981732711186404	0.03555062043609696	0.03543331151796688	0.03546270200104925	0.035442182131760855	0.035190173177948335	0.03456813720541766	0.033484395300381935	0.03188594739096539	0.02976117124430745	0.027160156286934557	0.02421975267755502	0.02117285524604852	0.018320532934481264	0.01596254942883491	0.014319017062088503	0.013491229516106382	0.013473695124345951	0.014185537049393333	0.015493105543530861	0.01722610883735635	0.019196608930412595	0.021221086663657972	0.023145671430605596	0.024871686800331284	0.026371698650260938	0.02769367002631425	0.028956298489512595	0.03032813614385109	0.031986897228554335	0.03407778512038239	0.03669208674660264	0.03986683050740812	0.04359259458744929	0.04781453705812441	0.05241841297391045	0.05721251240872912	0.061930328025453896	0.06626879767312854	0.0699546331556263	0.07281182736952282	0.07479591071382086	0.07597848115468157	0.07649968203725145	0.07652191745157966	0.0762041740897995	0.0756927094646897	0.07510966740816635	0.07452912008546778	0.07395432999142018	0.07331559575087465	0.07248459374391086	0.07129113408170573	0.06954596529098112	0.06707587100473884	0.06375719464425018	0.05953172430106511	0.05440631890586416	0.0484456648607784	0.04176795538274172	0.03455142219565918	0.027042833082847186	0.019543451325359968	0.012362710071123495	0.005755767530804309	-1.329967291040816E-4	-0.005301089775751709	-0.009875572354000637	-0.014058203309668787	-0.018058445597645068	-0.022048964973255092	-0.026152484132890494	-0.03044241848646821	-0.03493554428229022	-0.039574253037907535	-0.044218399798753236	-0.04866470333731587	-0.05268595035381587	-0.056067385524591465	-0.058631835412430056	-0.060261009020989735	-0.06091356231702082	-0.06062964027239147	-0.05951849198387362	-0.057740745702046015	-0.05550049052948395	-0.05304625676560388	-0.050658904301046734	-0.048608650734439075	-0.04709197201482626	-0.04617660182523184	-0.045780366397561584	-0.04570003227149242	-0.04568197039953169	-0.045496111327221304	-0.044977867814448354	-0.044035662029204475	-0.04264181944543905	-0.040825690895507034	-0.038681170323919	-0.036378647575791075	-0.034153187206230756	-0.03226107855869826	-0.030929899571789803	-0.030324877746010864	-0.030531801054616968	-0.03155088357890639	-0.033299843051694575	-0.035623518936674974	-0.03830827990004319	-0.041100186481733275	-0.043723440566417957	-0.045903425516568126	-0.04740883688774327	-0.048111374162244654	-0.048031545033840106	-0.047337929198868305
